,0,不良-機械傷害,不良-著色不佳,不良-炭疽病,不良-乳汁吸附,不良-黑斑病
17957,05147.jpg,0,0,0,1,1
17958,25792.jpg,0,0,1,1,0
17959,03634.jpg,0,0,1,0,0
17960,23382.jpg,0,0,1,0,0
17961,00880.jpg,0,1,0,0,0
17962,32516.jpg,0,0,1,0,0
17963,35910.jpg,0,0,0,1,0
17964,29939.jpg,0,1,1,1,0
17965,20113.jpg,0,0,1,0,0
17966,06743.jpg,0,1,1,0,0
17967,44056.jpg,0,0,1,1,1
17968,12450.jpg,0,1,1,0,0
17969,01339.jpg,0,0,1,0,0
17970,30879.jpg,0,0,1,0,0
17971,29659.jpg,0,1,0,0,0
17972,00478.jpg,0,1,0,0,0
17973,07240.jpg,0,1,1,0,0
17974,46764.jpg,0,1,1,0,1
17975,28666.jpg,0,1,0,0,0
17976,05639.jpg,0,0,1,0,0
17977,48486.jpg,0,1,0,0,0
17978,15216.jpg,0,0,1,0,0
17979,10987.jpg,0,0,1,0,0
17980,02952.jpg,0,0,1,0,0
17981,28787.jpg,0,1,0,0,0
17982,27525.jpg,0,1,0,0,0
17983,20313.jpg,0,0,1,0,0
17984,41268.jpg,0,1,0,0,0
17985,31517.jpg,0,0,1,0,0
17986,39934.jpg,0,0,1,0,0
17987,44207.jpg,0,0,0,1,0
17988,10677.jpg,0,0,1,0,0
17989,34154.jpg,0,1,1,0,0
17990,20795.jpg,0,0,1,0,0
17991,36616.jpg,0,0,1,0,0
17992,24364.jpg,0,1,1,0,0
17993,19325.jpg,0,0,1,0,0
17994,13300.jpg,0,1,0,0,0
17995,42904.jpg,0,1,1,1,0
17996,26348.jpg,0,0,0,1,0
17997,20298.jpg,0,1,0,0,0
17998,42919.jpg,0,1,0,0,0
17999,03891.jpg,0,0,1,0,0
18000,01792.jpg,0,0,1,0,0
18001,18195.jpg,0,1,1,0,0
18002,15383.jpg,0,1,0,0,0
18003,40002.jpg,0,1,0,0,0
18004,40620.jpg,0,0,1,0,0
18005,34095.jpg,0,1,0,1,0
18006,45205.jpg,0,0,1,0,0
18007,39835.jpg,0,0,0,1,0
18008,18813.jpg,0,1,0,0,0
18009,03303.jpg,0,1,0,0,0
18010,15253.jpg,0,1,0,0,1
18011,48105.jpg,0,0,0,1,0
18012,08717.jpg,0,0,1,0,0
18013,44345.jpg,0,0,0,0,1
18014,02015.jpg,0,0,0,1,0
18015,12757.jpg,0,1,0,0,0
18016,34114.jpg,0,1,0,0,0
18017,22271.jpg,0,1,0,0,0
18018,48934.jpg,0,0,1,0,0
18019,00006.jpg,0,0,1,0,0
18020,17603.jpg,0,1,0,0,0
18021,27696.jpg,0,0,1,0,0
18022,09846.jpg,0,0,1,1,0
18023,34370.jpg,0,0,1,0,0
18024,06726.jpg,0,0,1,0,0
18025,17110.jpg,0,0,0,1,0
18026,45556.jpg,0,0,1,0,0
18027,25769.jpg,0,0,1,0,1
18028,19962.jpg,0,0,1,0,0
18029,42041.jpg,0,0,1,0,0
18030,10421.jpg,0,0,1,1,1
18031,40001.jpg,0,1,0,0,0
18032,23729.jpg,0,1,1,0,0
18033,18085.jpg,0,1,0,0,0
18034,13048.jpg,0,0,1,0,0
18035,09770.jpg,0,1,1,0,0
18036,00639.jpg,0,0,1,0,0
18037,43264.jpg,0,0,0,0,1
18038,49473.jpg,0,0,1,1,0
18039,49872.jpg,0,0,1,1,0
18040,46816.jpg,0,0,1,0,0
18041,27672.jpg,0,1,0,0,0
18042,18585.jpg,0,0,1,0,0
18043,22319.jpg,0,0,1,0,1
18044,33070.jpg,0,1,0,0,0
18045,31947.jpg,0,0,0,1,0
18046,46498.jpg,0,0,1,0,0
18047,37180.jpg,0,1,0,0,0
18048,17977.jpg,0,1,0,0,0
18049,00996.jpg,0,0,1,0,0
18050,29426.jpg,0,0,0,1,0
18051,40379.jpg,0,0,1,0,0
18052,39603.jpg,0,1,0,0,0
18053,41992.jpg,0,0,1,0,0
18054,05445.jpg,0,1,0,0,0
18055,27082.jpg,0,1,1,0,0
18056,28926.jpg,0,0,1,0,0
18057,16982.jpg,0,1,1,0,1
18058,04607.jpg,0,1,0,0,0
18059,28224.jpg,0,0,0,0,1
18060,15242.jpg,0,0,1,0,0
18061,35696.jpg,0,0,1,0,0
18062,47490.jpg,0,0,1,0,0
18063,08465.jpg,0,1,0,0,0
18064,14115.jpg,0,0,1,0,0
18065,11818.jpg,0,0,1,0,0
18066,37560.jpg,0,1,1,0,0
18067,17114.jpg,0,1,1,1,0
18068,13496.jpg,0,0,1,0,0
18069,39078.jpg,0,1,0,0,0
18070,10161.jpg,0,1,1,0,0
18071,17246.jpg,0,1,0,0,0
18072,49385.jpg,0,0,0,1,0
18073,25080.jpg,0,0,1,0,0
18074,23140.jpg,0,0,1,0,0
18075,16608.jpg,0,1,1,0,0
18076,13809.jpg,0,0,1,1,0
18077,45275.jpg,0,0,0,1,0
18078,23370.jpg,0,1,0,0,0
18079,46002.jpg,0,0,1,0,0
18080,39594.jpg,0,1,0,1,0
18081,01549.jpg,0,0,1,0,0
18082,08626.jpg,0,1,0,0,0
18083,45269.jpg,0,0,1,0,0
18084,05408.jpg,0,1,0,0,0
18085,39031.jpg,0,1,0,0,0
18086,17861.jpg,0,1,0,0,0
18087,24351.jpg,0,0,1,0,0
18088,41673.jpg,0,1,0,0,0
18089,24592.jpg,0,0,0,1,0
18090,24863.jpg,0,1,0,0,0
18091,12004.jpg,0,1,1,0,0
18092,44858.jpg,0,0,1,0,0
18093,34226.jpg,0,0,1,0,0
18094,24643.jpg,0,1,1,0,0
18095,32914.jpg,0,1,0,0,0
18096,15195.jpg,0,0,1,0,0
18097,14537.jpg,0,0,1,0,0
18098,37631.jpg,0,0,1,0,0
18099,29117.jpg,0,1,0,0,0
18100,38091.jpg,0,0,1,0,0
18101,40968.jpg,0,1,0,0,1
18102,01583.jpg,0,1,0,0,0
18103,30885.jpg,0,1,0,0,0
18104,34874.jpg,0,0,1,0,0
18105,25718.jpg,0,0,1,0,0
18106,12458.jpg,0,1,0,0,0
18107,44295.jpg,0,0,1,0,1
18108,18050.jpg,0,0,1,1,0
18109,10823.jpg,0,0,1,0,0
18110,38845.jpg,0,0,1,0,0
18111,00086.jpg,0,1,0,0,0
18112,48810.jpg,0,1,0,0,0
18113,35897.jpg,0,0,1,0,0
18114,14380.jpg,0,1,0,0,1
18115,23489.jpg,0,1,0,0,0
18116,23353.jpg,0,0,1,0,0
18117,34588.jpg,0,0,1,0,1
18118,23558.jpg,0,0,1,1,0
18119,07721.jpg,0,0,1,0,0
18120,20828.jpg,0,0,1,0,0
18121,40702.jpg,0,1,0,0,0
18122,00392.jpg,0,0,1,0,0
18123,08435.jpg,0,0,1,0,0
18124,35923.jpg,0,1,1,0,0
18125,09922.jpg,0,1,0,0,0
18126,46706.jpg,0,0,1,1,1
18127,37658.jpg,0,0,1,0,0
18128,22809.jpg,0,1,0,0,0
18129,46761.jpg,0,1,1,0,0
18130,03266.jpg,0,1,1,0,0
18131,10279.jpg,0,1,0,0,0
18132,11665.jpg,0,0,0,1,0
18133,22526.jpg,0,0,1,0,0
18134,04826.jpg,0,1,1,0,0
18135,49617.jpg,0,0,1,1,0
18136,10099.jpg,0,1,1,0,0
18137,39920.jpg,0,0,1,0,0
18138,29893.jpg,0,0,1,0,0
18139,12097.jpg,0,0,1,0,0
18140,06401.jpg,0,0,1,0,0
18141,30364.jpg,0,1,0,0,0
18142,22086.jpg,0,1,0,0,0
18143,11771.jpg,0,0,1,0,0
18144,39359.jpg,0,0,0,1,0
18145,02169.jpg,0,0,1,0,0
18146,23043.jpg,0,0,1,0,0
18147,09277.jpg,0,0,1,0,0
18148,33731.jpg,0,1,0,0,0
18149,41079.jpg,0,0,1,0,0
18150,34361.jpg,0,1,0,0,0
18151,11427.jpg,0,0,1,0,0
18152,40260.jpg,0,0,1,1,0
18153,34798.jpg,0,0,1,0,0
18154,06043.jpg,0,1,1,0,0
18155,28430.jpg,0,0,1,0,0
18156,28081.jpg,0,0,1,0,0
18157,33100.jpg,0,0,1,1,0
18158,11764.jpg,0,1,0,0,0
18159,40810.jpg,0,1,0,0,0
18160,34013.jpg,0,0,1,1,0
18161,48597.jpg,0,0,0,1,0
18162,24712.jpg,0,1,0,0,0
18163,06153.jpg,0,0,1,0,0
18164,13983.jpg,0,0,0,1,0
18165,10510.jpg,0,1,0,0,0
18166,02457.jpg,0,0,1,0,0
18167,12355.jpg,0,1,0,0,0
18168,29871.jpg,0,0,1,0,0
18169,45012.jpg,0,0,1,0,1
18170,22961.jpg,0,0,1,0,0
18171,08907.jpg,0,0,0,1,0
18172,37214.jpg,0,1,0,1,0
18173,37694.jpg,0,0,1,0,0
18174,49619.jpg,0,0,1,1,0
18175,23122.jpg,0,0,0,0,1
18176,14945.jpg,0,0,0,1,0
18177,20460.jpg,0,0,1,0,0
18178,27943.jpg,0,0,1,0,0
18179,04194.jpg,0,0,1,0,0
18180,25767.jpg,0,0,1,0,0
18181,31294.jpg,0,0,1,0,0
18182,20004.jpg,0,0,1,0,0
18183,42460.jpg,0,0,1,1,0
18184,01148.jpg,0,0,1,0,0
18185,15567.jpg,0,1,0,0,0
18186,17420.jpg,0,1,0,0,0
18187,21019.jpg,0,1,1,0,0
18188,31282.jpg,0,1,0,0,0
18189,13793.jpg,0,0,1,0,0
18190,09247.jpg,0,0,1,0,0
18191,46411.jpg,0,0,1,0,0
18192,11722.jpg,0,0,1,0,0
18193,20752.jpg,0,0,0,0,1
18194,31295.jpg,0,0,1,0,0
18195,22761.jpg,0,1,0,0,0
18196,43882.jpg,0,0,1,0,0
18197,38050.jpg,0,0,1,0,0
18198,45851.jpg,0,0,1,0,0
18199,45443.jpg,0,0,1,0,0
18200,06779.jpg,0,0,0,1,0
18201,08549.jpg,0,1,1,0,0
18202,06956.jpg,0,0,1,0,0
18203,49269.jpg,0,0,1,0,0
18204,42414.jpg,0,1,0,0,0
18205,28439.jpg,0,0,1,0,0
18206,19682.jpg,0,1,0,0,0
18207,43526.jpg,0,1,0,1,0
18208,19077.jpg,0,0,1,0,0
18209,20832.jpg,0,0,1,0,0
18210,07179.jpg,0,1,0,0,0
18211,14886.jpg,0,0,1,0,0
18212,42936.jpg,0,0,0,1,0
18213,01167.jpg,0,0,1,0,0
18214,43173.jpg,0,0,1,0,0
18215,07260.jpg,0,0,1,0,0
18216,18839.jpg,0,1,0,0,0
18217,31895.jpg,0,1,0,0,0
18218,19899.jpg,0,0,1,0,0
18219,13964.jpg,0,0,1,0,0
18220,12050.jpg,0,1,0,0,0
18221,32246.jpg,0,0,1,0,0
18222,19157.jpg,0,1,0,0,0
18223,06371.jpg,0,1,0,1,0
18224,41851.jpg,0,1,0,0,0
18225,04207.jpg,0,1,0,0,0
18226,44033.jpg,0,0,1,0,0
18227,07382.jpg,0,0,1,0,0
18228,42033.jpg,0,0,1,0,0
18229,06431.jpg,0,1,0,0,0
18230,33943.jpg,0,1,1,1,1
18231,41241.jpg,0,1,0,0,0
18232,18054.jpg,0,0,1,0,0
18233,37952.jpg,0,1,0,0,0
18234,19198.jpg,0,0,1,0,0
18235,44357.jpg,0,0,1,0,1
18236,47062.jpg,0,1,0,0,0
18237,20588.jpg,0,1,0,0,0
18238,34025.jpg,0,0,1,0,0
18239,24295.jpg,0,0,1,0,0
18240,24076.jpg,0,0,1,0,0
18241,33750.jpg,0,0,1,0,0
18242,26511.jpg,0,0,1,0,0
18243,01375.jpg,0,1,0,0,0
18244,32269.jpg,0,1,1,0,0
18245,43657.jpg,0,0,1,0,0
18246,49111.jpg,0,1,0,0,0
18247,00611.jpg,0,1,0,0,0
18248,22582.jpg,0,1,0,0,0
18249,16457.jpg,0,0,1,1,0
18250,47846.jpg,0,0,1,0,0
18251,11423.jpg,0,1,1,0,0
18252,44682.jpg,0,1,1,0,0
18253,32564.jpg,0,1,1,0,0
18254,26074.jpg,0,1,0,0,0
18255,19771.jpg,0,0,1,0,0
18256,08184.jpg,0,1,1,0,0
18257,22783.jpg,0,1,0,0,0
18258,44289.jpg,0,0,1,0,0
18259,01959.jpg,0,0,1,0,0
18260,19247.jpg,0,1,0,0,0
18261,32770.jpg,0,0,1,0,0
18262,04368.jpg,0,1,0,0,0
18263,14906.jpg,0,0,1,0,0
18264,27513.jpg,0,0,1,0,0
18265,04808.jpg,0,0,0,1,0
18266,16689.jpg,0,0,1,0,0
18267,23005.jpg,0,0,1,1,0
18268,02489.jpg,0,0,1,0,0
18269,02685.jpg,0,0,1,1,0
18270,15826.jpg,0,0,1,0,0
18271,11714.jpg,0,0,1,0,0
18272,28079.jpg,0,0,1,1,0
18273,07556.jpg,0,1,0,0,0
18274,32978.jpg,0,1,1,0,0
18275,14092.jpg,0,0,1,0,0
18276,36851.jpg,0,1,0,0,0
18277,01798.jpg,0,0,1,0,0
18278,41567.jpg,0,0,1,0,0
18279,13299.jpg,0,1,1,0,0
18280,40944.jpg,0,0,1,0,0
18281,29537.jpg,0,0,1,0,0
18282,49123.jpg,0,0,1,0,0
18283,43785.jpg,0,0,1,0,0
18284,12912.jpg,0,1,0,0,0
18285,10042.jpg,0,1,0,0,0
18286,26689.jpg,0,0,1,0,0
18287,42405.jpg,0,1,1,0,0
18288,27355.jpg,0,0,1,0,0
18289,36409.jpg,0,1,0,0,0
18290,04143.jpg,0,1,0,0,0
18291,41309.jpg,0,0,1,0,0
18292,26727.jpg,0,0,1,0,0
18293,25774.jpg,0,1,1,0,0
18294,41260.jpg,0,0,1,1,0
18295,02185.jpg,0,1,0,0,0
18296,37568.jpg,0,1,0,0,0
18297,22430.jpg,0,0,1,0,0
18298,11919.jpg,0,1,0,1,0
18299,36538.jpg,0,0,1,0,0
18300,16658.jpg,0,1,0,1,0
18301,04993.jpg,0,1,0,0,0
18302,28455.jpg,0,1,0,0,0
18303,45506.jpg,0,0,1,0,0
18304,46468.jpg,0,0,1,0,0
18305,28057.jpg,0,0,1,0,0
18306,37521.jpg,0,0,1,0,0
18307,41517.jpg,0,0,1,0,0
18308,34044.jpg,0,0,1,0,0
18309,01213.jpg,0,0,1,0,0
18310,24667.jpg,0,1,1,0,0
18311,34344.jpg,0,1,0,1,0
18312,35377.jpg,0,1,0,0,0
18313,18055.jpg,0,1,1,0,0
18314,17559.jpg,0,0,0,1,0
18315,36643.jpg,0,1,0,0,0
18316,41960.jpg,0,0,1,0,0
18317,39239.jpg,0,0,1,1,0
18318,06252.jpg,0,0,1,0,0
18319,24184.jpg,0,0,1,0,0
18320,00871.jpg,0,0,0,0,1
18321,17670.jpg,0,0,1,1,0
18322,46937.jpg,0,1,0,0,0
18323,45894.jpg,0,0,0,1,0
18324,07657.jpg,0,1,0,0,0
18325,09455.jpg,0,1,1,0,1
18326,12030.jpg,0,1,0,0,0
18327,17909.jpg,0,1,1,0,0
18328,27951.jpg,0,1,0,1,0
18329,21810.jpg,0,0,0,1,0
18330,20032.jpg,0,1,0,0,0
18331,00017.jpg,0,0,1,0,0
18332,25075.jpg,0,1,0,0,0
18333,23397.jpg,0,0,0,1,0
18334,21543.jpg,0,0,1,0,0
18335,30427.jpg,0,1,0,0,0
18336,34116.jpg,0,0,1,1,0
18337,40406.jpg,0,0,1,0,0
18338,07527.jpg,0,0,0,0,1
18339,48310.jpg,0,0,1,1,0
18340,18336.jpg,0,0,1,0,0
18341,47575.jpg,0,0,1,0,0
18342,06276.jpg,0,0,1,0,0
18343,34284.jpg,0,0,1,0,0
18344,08719.jpg,0,1,0,0,0
18345,12083.jpg,0,0,1,0,0
18346,21176.jpg,0,0,0,1,1
18347,33330.jpg,0,1,0,0,0
18348,18863.jpg,0,0,1,0,0
18349,06814.jpg,0,0,1,0,0
18350,02806.jpg,0,0,1,0,0
18351,13552.jpg,0,1,0,0,0
18352,35002.jpg,0,0,1,0,0
18353,21100.jpg,0,0,1,0,0
18354,04752.jpg,0,1,1,0,0
18355,46826.jpg,0,0,1,0,0
18356,32723.jpg,0,1,1,0,0
18357,24695.jpg,0,0,1,0,0
18358,05564.jpg,0,0,1,0,0
18359,44264.jpg,0,0,1,0,0
18360,06210.jpg,0,1,0,1,0
18361,11731.jpg,0,1,0,0,0
18362,40984.jpg,0,0,1,0,0
18363,31458.jpg,0,1,1,0,1
18364,01972.jpg,0,1,0,0,0
18365,19822.jpg,0,0,1,0,0
18366,36418.jpg,0,0,1,0,0
18367,27135.jpg,0,1,1,1,0
18368,14293.jpg,0,0,1,0,0
18369,43929.jpg,0,0,1,0,0
18370,09577.jpg,0,0,1,0,0
18371,07333.jpg,0,0,1,1,0
18372,47439.jpg,0,1,0,0,0
18373,40390.jpg,0,1,0,0,1
18374,10573.jpg,0,0,0,1,0
18375,36528.jpg,0,0,1,0,0
18376,27005.jpg,0,1,0,0,0
18377,10751.jpg,0,0,1,0,0
18378,45324.jpg,0,0,1,0,0
18379,09778.jpg,0,1,0,0,0
18380,41858.jpg,0,1,1,0,1
18381,19178.jpg,0,0,1,0,0
18382,40386.jpg,0,0,1,0,0
18383,31150.jpg,0,0,1,0,0
18384,43513.jpg,0,0,0,1,0
18385,15934.jpg,0,0,1,0,0
18386,17520.jpg,0,0,1,0,0
18387,31222.jpg,0,1,0,0,0
18388,47472.jpg,0,1,1,0,0
18389,05560.jpg,0,1,1,0,0
18390,13855.jpg,0,0,1,0,0
18391,48987.jpg,0,0,1,0,1
18392,47683.jpg,0,1,0,0,0
18393,39364.jpg,0,1,0,0,0
18394,09959.jpg,0,1,0,0,0
18395,28211.jpg,0,1,0,0,0
18396,13369.jpg,0,0,1,0,0
18397,21577.jpg,0,0,1,0,0
18398,40185.jpg,0,0,1,0,0
18399,09713.jpg,0,1,0,0,0
18400,08887.jpg,0,0,1,0,0
18401,00313.jpg,0,0,1,0,0
18402,06836.jpg,0,0,1,0,0
18403,07768.jpg,0,0,0,1,0
18404,08819.jpg,0,1,0,0,0
18405,00779.jpg,0,0,1,0,0
18406,39948.jpg,0,0,1,0,0
18407,30808.jpg,0,1,0,0,0
18408,45504.jpg,0,0,1,0,0
18409,17377.jpg,0,0,0,0,1
18410,47486.jpg,0,1,0,0,0
18411,24877.jpg,0,1,0,0,0
18412,30475.jpg,0,1,0,0,0
18413,24673.jpg,0,0,1,1,0
18414,33123.jpg,0,1,0,0,0
18415,17299.jpg,0,0,1,0,0
18416,07125.jpg,0,0,1,0,0
18417,03415.jpg,0,1,1,1,0
18418,37731.jpg,0,1,0,0,0
18419,33551.jpg,0,0,1,0,1
18420,32366.jpg,0,0,1,0,0
18421,29390.jpg,0,0,1,1,0
18422,06717.jpg,0,1,0,0,0
18423,05832.jpg,0,0,1,0,0
18424,32601.jpg,0,1,0,0,1
18425,31459.jpg,0,0,1,0,0
18426,28039.jpg,0,0,1,0,0
18427,15286.jpg,0,0,1,0,0
18428,15678.jpg,0,1,0,0,0
18429,42463.jpg,0,0,1,0,0
18430,01877.jpg,0,0,1,0,0
18431,12201.jpg,0,0,1,0,0
18432,27906.jpg,0,1,0,1,0
18433,12285.jpg,0,1,1,0,0
18434,44224.jpg,0,0,1,0,0
18435,06409.jpg,0,0,1,1,0
18436,44100.jpg,0,1,0,0,0
18437,22057.jpg,0,0,1,0,0
18438,02573.jpg,0,1,1,0,0
18439,02436.jpg,0,1,0,1,0
18440,40021.jpg,0,1,0,0,1
18441,37743.jpg,0,0,1,0,0
18442,24007.jpg,0,1,1,1,0
18443,33482.jpg,0,0,1,0,0
18444,42036.jpg,0,0,1,0,0
18445,03719.jpg,0,0,1,0,0
18446,12307.jpg,0,0,1,0,0
18447,35848.jpg,0,1,0,0,0
18448,28216.jpg,0,0,1,0,0
18449,47024.jpg,0,0,1,0,0
18450,38206.jpg,0,1,0,0,0
18451,19531.jpg,0,1,0,0,0
18452,24540.jpg,0,0,1,0,0
18453,13498.jpg,0,1,0,0,0
18454,29722.jpg,0,0,1,0,0
18455,22731.jpg,0,0,1,0,0
18456,02295.jpg,0,0,0,1,0
18457,14177.jpg,0,0,1,1,0
18458,00325.jpg,0,0,1,0,0
18459,38552.jpg,0,0,1,1,0
18460,21036.jpg,0,0,1,0,0
18461,27544.jpg,0,1,0,0,0
18462,31571.jpg,0,1,1,0,0
18463,29168.jpg,0,1,0,0,0
18464,28035.jpg,0,0,1,0,1
18465,13351.jpg,0,0,1,1,0
18466,43290.jpg,0,0,1,0,0
18467,30583.jpg,0,1,1,0,0
18468,22370.jpg,0,0,1,1,0
18469,37871.jpg,0,1,1,0,0
18470,16542.jpg,0,1,0,0,0
18471,14404.jpg,0,0,1,0,0
18472,11444.jpg,0,0,1,0,0
18473,35592.jpg,0,1,0,0,0
18474,08190.jpg,0,0,1,1,0
18475,45025.jpg,0,0,1,0,0
18476,41004.jpg,0,0,1,0,0
18477,48045.jpg,0,0,1,0,0
18478,46579.jpg,0,1,1,0,0
18479,42836.jpg,0,0,1,0,0
18480,03385.jpg,0,1,0,0,0
18481,49732.jpg,0,1,0,0,0
18482,48156.jpg,0,1,1,1,0
18483,21119.jpg,0,0,1,0,0
18484,39139.jpg,0,0,1,0,0
18485,46715.jpg,0,1,0,0,0
18486,29830.jpg,0,0,0,1,0
18487,03535.jpg,0,0,1,0,0
18488,16540.jpg,0,0,1,1,0
18489,21964.jpg,0,0,1,0,0
18490,45328.jpg,0,0,1,1,0
18491,08712.jpg,0,0,1,0,0
18492,24604.jpg,0,1,0,0,0
18493,27866.jpg,0,1,0,1,0
18494,10331.jpg,0,1,1,0,0
18495,25503.jpg,0,0,1,0,0
18496,26859.jpg,0,0,1,0,0
18497,14084.jpg,0,0,1,0,0
18498,46793.jpg,0,1,0,0,0
18499,43312.jpg,0,1,0,0,0
18500,07224.jpg,0,1,0,0,0
18501,17175.jpg,0,0,1,0,0
18502,14924.jpg,0,1,1,0,0
18503,28202.jpg,0,0,1,0,0
18504,16445.jpg,0,0,1,0,0
18505,39829.jpg,0,0,1,0,0
18506,40594.jpg,0,1,0,0,0
18507,37963.jpg,0,1,0,0,0
18508,40168.jpg,0,0,1,0,0
18509,21770.jpg,0,0,1,0,0
18510,39509.jpg,0,0,1,0,0
18511,48093.jpg,0,0,1,1,0
18512,01358.jpg,0,1,1,0,0
18513,37294.jpg,0,0,1,0,0
18514,22367.jpg,0,1,1,0,0
18515,20654.jpg,0,0,1,0,0
18516,19240.jpg,0,0,1,1,0
18517,14382.jpg,0,0,1,0,0
18518,02708.jpg,0,0,1,0,0
18519,38363.jpg,0,0,0,1,0
18520,45293.jpg,0,1,0,0,0
18521,44562.jpg,0,1,0,0,0
18522,39789.jpg,0,0,0,1,0
18523,38716.jpg,0,1,0,0,0
18524,13464.jpg,0,1,0,0,0
18525,00882.jpg,0,0,1,0,0
18526,38634.jpg,0,0,1,0,0
18527,34360.jpg,0,1,0,0,0
18528,14885.jpg,0,1,1,0,0
18529,15855.jpg,0,1,1,0,0
18530,40609.jpg,0,0,0,1,0
18531,09330.jpg,0,0,1,0,0
18532,40617.jpg,0,1,0,0,0
18533,16995.jpg,0,1,1,0,0
18534,43037.jpg,0,0,1,0,0
18535,12360.jpg,0,0,0,1,0
18536,23989.jpg,0,1,0,0,0
18537,24918.jpg,0,1,1,0,1
18538,35186.jpg,0,0,1,0,0
18539,36026.jpg,0,0,1,0,0
18540,15363.jpg,0,0,1,0,0
18541,06667.jpg,0,0,1,0,0
18542,33290.jpg,0,0,1,0,0
18543,11291.jpg,0,0,1,0,1
18544,48231.jpg,0,1,0,0,0
18545,46254.jpg,0,0,1,0,0
18546,22437.jpg,0,0,1,0,0
18547,16296.jpg,0,0,1,0,0
18548,08024.jpg,0,1,0,1,0
18549,18981.jpg,0,1,0,0,0
18550,46898.jpg,0,0,1,0,0
18551,04192.jpg,0,1,0,0,0
18552,33412.jpg,0,0,1,0,0
18553,33882.jpg,0,1,0,0,0
18554,02026.jpg,0,1,0,0,0
18555,04743.jpg,0,0,1,0,0
18556,16201.jpg,0,1,0,0,0
18557,11875.jpg,0,0,0,0,1
18558,27958.jpg,0,1,0,0,0
18559,05559.jpg,0,0,1,0,0
18560,46215.jpg,0,0,1,0,0
18561,10938.jpg,0,1,1,0,0
18562,06202.jpg,0,0,1,0,0
18563,28230.jpg,0,0,1,0,0
18564,30305.jpg,0,0,0,0,1
18565,08277.jpg,0,0,1,0,0
18566,33962.jpg,0,0,1,0,0
18567,13226.jpg,0,0,1,0,0
18568,01465.jpg,0,0,1,0,0
18569,30353.jpg,0,1,1,0,0
18570,39251.jpg,0,1,0,0,0
18571,36261.jpg,0,0,0,1,0
18572,29384.jpg,0,0,1,0,0
18573,16628.jpg,0,1,0,0,0
18574,46109.jpg,0,1,0,0,0
18575,27752.jpg,0,1,1,0,0
18576,25612.jpg,0,0,1,0,0
18577,47720.jpg,0,1,0,0,0
18578,00148.jpg,0,0,1,0,0
18579,02051.jpg,0,1,0,0,0
18580,08619.jpg,0,1,0,0,0
18581,22256.jpg,0,0,1,0,0
18582,16636.jpg,0,0,1,1,0
18583,28572.jpg,0,0,1,0,0
18584,40363.jpg,0,1,0,1,0
18585,13106.jpg,0,1,0,0,0
18586,27876.jpg,0,1,0,0,0
18587,49668.jpg,0,1,1,1,0
18588,01870.jpg,0,0,1,0,0
18589,45422.jpg,0,1,0,0,0
18590,28360.jpg,0,0,1,0,0
18591,32901.jpg,0,0,1,1,0
18592,22776.jpg,0,1,0,0,0
18593,14819.jpg,0,1,0,0,0
18594,44782.jpg,0,1,0,1,0
18595,47850.jpg,0,0,1,0,0
18596,49279.jpg,0,1,0,0,0
18597,40258.jpg,0,0,1,0,0
18598,33260.jpg,0,1,0,0,0
18599,31297.jpg,0,0,1,0,0
18600,08009.jpg,0,0,1,0,0
18601,35452.jpg,0,1,0,0,0
18602,09232.jpg,0,0,1,0,0
18603,27964.jpg,0,0,1,0,0
18604,42212.jpg,0,0,1,0,0
18605,21603.jpg,0,0,1,0,0
18606,01545.jpg,0,1,0,0,0
18607,37872.jpg,0,0,1,0,0
18608,13643.jpg,0,0,1,0,0
18609,42937.jpg,0,0,1,0,0
18610,16305.jpg,0,0,1,0,0
18611,34138.jpg,0,1,0,1,0
18612,32815.jpg,0,1,0,0,1
18613,25244.jpg,0,1,1,0,0
18614,40298.jpg,0,0,1,0,0
18615,06407.jpg,0,1,0,0,0
18616,46978.jpg,0,0,1,1,0
18617,38601.jpg,0,1,1,1,0
18618,43193.jpg,0,1,0,0,0
18619,23346.jpg,0,0,1,1,0
18620,07454.jpg,0,0,1,1,0
18621,33259.jpg,0,0,1,0,0
18622,30347.jpg,0,1,0,0,0
18623,26377.jpg,0,0,1,0,0
18624,49133.jpg,0,1,0,0,1
18625,24684.jpg,0,1,0,0,0
18626,03784.jpg,0,0,0,0,1
18627,08625.jpg,0,1,1,0,0
18628,26202.jpg,0,1,0,1,0
18629,48394.jpg,0,0,1,1,0
18630,28510.jpg,0,0,1,0,0
18631,18313.jpg,0,0,1,0,0
18632,36653.jpg,0,0,1,0,0
18633,10741.jpg,0,0,1,0,1
18634,08934.jpg,0,1,0,0,0
18635,31164.jpg,0,1,0,0,0
18636,37177.jpg,0,0,1,0,0
18637,49609.jpg,0,0,1,0,0
18638,25187.jpg,0,1,1,1,0
18639,31988.jpg,0,0,1,0,0
18640,33583.jpg,0,0,1,0,0
18641,14085.jpg,0,1,1,0,0
18642,28530.jpg,0,0,1,0,0
18643,27932.jpg,0,0,1,0,0
18644,07101.jpg,0,1,0,0,0
18645,43610.jpg,0,0,0,0,1
18646,19374.jpg,0,1,0,0,0
18647,26599.jpg,0,0,1,0,0
18648,31955.jpg,0,1,0,0,0
18649,29393.jpg,0,1,0,0,0
18650,21802.jpg,0,1,1,0,0
18651,09055.jpg,0,0,1,0,1
18652,26476.jpg,0,0,1,0,0
18653,09868.jpg,0,0,1,0,0
